INST_1_9,BAG_9,1,0.12,0.32,0.3,0.12,0.69,0.41,0.05,0.93,0.13,0.96
INST_0_10,BAG_10,1,0.21,0.18,0.35,0.76,0.22,0.13,0.87,0.66,0.32,0.97
INST_1_10,BAG_10,1,0.13,0.6,0.27,0.09,0.89,0.8,0.48,0.78,0.34,0.03
INST_0_11,BAG_11,1,0.37,0.2,0.54,0.23,0.23,0.86,0.56,0.88,0.74,0.78
INST_1_11,BAG_11,1,0.25,0.12,0.77,0.32,0.31,0.63,0.76,0.46,0.96,0.76
INST_0_12,BAG_12,1,0.22,0.48,0.39,0.23,0.06,0.44,0.07,0.88,0.51,0.5
INST_1_12,BAG_12,1,0.1,0.01,0.98,0.8,0.84,0.53,0.55,0.01,0.99,0.61
INST_0_13,BAG_13,1,0.22,0.58,0.66,0.63,1.0,0.67,0.87,0.77,0.87,0.39
INST_1_13,BAG_13,1,0.84,0.85,0.41,0.31,0.46,0.45,0.62,0.07,0.27,0.32
INST_0_14,BAG_14,1,0.2,0.22,0.22,0.33,0.16,0.92,0.76,0.26,0.33,0.06
INST_1_14,BAG_14,1,0.12,0.11,0.09,0.21,0.39,0.9,0.61,0.65,0.22,0.57
INST_0_15,BAG_15,1,0.4,0.56,0.22,0.81,0.95,0.54,0.57,0.91,0.63,0.96
INST_1_15,BAG_15,1,0.26,0.77,0.09,0.31,0.59,0.91,0.96,0.33,0.69,0.76
INST_0_16,BAG_16,1,0.21,0.55,0.2,0.81,0.15,0.31,0.3,0.65,0.02,0.74
INST_1_16,BAG_16,1,0.1,0.78,0.11,0.76,0.17,0.52,0.91,0.01,0.91,0.5
INST_0_17,BAG_17,1,0.4,0.21,0.36,0.19,0.82,0.61,0.95,0.73,0.54,0.87
INST_1_17,BAG_17,1,0.27,0.12,0.27,0.81,0.01,0.54,0.64,0.35,1.0,0.33
INST_0_18,BAG_18,1,0.4,0.55,0.21,0.56,0.64,0.17,0.35,0.92,0.76,0.39
INST_1_18,BAG_18,1,0.28,0.76,0.1,0.5,0.94,0.96,0.93,0.22,0.43,0.93
INST_0_19,BAG_19,1,0.23,0.55,0.55,0.2,0.32,0.58,0.1,0.85,0.31,0.8
INST_1_19,BAG_19,1,0.11,0.75,0.76,0.84,0.87,0.18,0.94,0.87,0.04,0.36
INST_0_20,BAG_20,1,0.37,0.56,0.15,0.85,0.87,0.34,0.88,0.78,0.3,0.21
INST_1_20,BAG_20,1,0.29,0.76,0.69,0.23,0.52,0.82,0.36,0.65,0.17,0.45
INST_0_21,BAG_21,1,0.21,0.7,0.37,0.6,0.65,0.15,0.02,0.58,0.81,0.23
INST_1_21,BAG_21,1,0.83,0.16,0.29,0.72,0.39,0.02,0.73,0.54,0.26,0.94
INST_0_22,BAG_22,1,0.19,0.21,0.18,0.28,0.15,0.25,0.33,0.31,0.28,0.33
INST_1_22,BAG_22,1,0.8,0.14,0.42,0.43,0.66,0.53,0.25,0.33,0.68,0.89
INST_0_23,BAG_23,1,0.56,0.56,0.54,0.85,0.38,0.52,0.65,0.52,0.78,0.62
INST_1_23,BAG_23,1,0.77,0.25,0.78,0.19,0.49,0.93,0.22,0.12,0.29,0.52
INST_0_24,BAG_24,1,0.22,0.56,0.21,0.93,0.11,0.47,0.79,0.25,0.48,0.43
INST_1_24,BAG_24,1,0.12,0.78,0.14,0.21,0.65,0.85,0.91,0.92,0.3,0.93
INST_0_25,BAG_25,1,0.39,0.36,0.35,0.44,0.76,0.6,0.33,0.51,0.51,0.59
INST_1_25,BAG_25,1,0.27,0.28,0.29,0.71,0.56,0.56,0.76,0.64,0.84,0.71
INST_0_26,BAG_26,1,0.55,0.55,0.36,0.84,0.22,0.92,0.47,0.65,0.37,0.25
INST_1_26,BAG_26,1,0.76,0.76,0.28,0.86,0.04,0.91,0.47,0.37,0.09,0.66
INST_0_27,BAG_27,1,0.19,0.2,0.08,0.17,0.18,0.48,0.48,0.43,0.53,0.58
INST_1_27,BAG_27,1,0.82,0.8,0.5,0.83,0.59,0.11,0.51,0.56,0.92,0.94
INST_0_28,BAG_28,1,0.21,0.23,0.86,0.16,0.42,0.06,0.37,0.24,0.53,0.16
INST_1_28,BAG_28,1,0.14,0.11,0.65,0.82,0.83,0.53,0.57,0.47,0.73,0.07
INST_0_29,BAG_29,1,0.22,0.22,0.21,0.42,0.13,0.5,0.2,0.71,0.2,0.69
INST_1_29,BAG_29,1,0.09,0.13,0.84,0.01,0.44,0.33,0.92,0.34,0.08,0.53
INST_0_30,BAG_30,1,0.38,0.74,0.19,0.35,0.43,0.8,0.5,0.49,0.04,0.85
INST_1_30,BAG_30,1,0.29,0.14,0.81,0.83,0.55,0.7,0.36,0.52,0.52,0.12
INST_0_31,BAG_31,1,0.22,0.47,0.55,0.19,0.01,0.94,0.61,0.16,0.96,0.03
INST_1_31,BAG_31,1,0.82,0.94,0.75,0.81,0.58,0.49,0.77,0.32,0.39,0.19
INST_0_32,BAG_32,1,0.55,0.74,0.4,0.11,0.67,0.55,0.07,0.53,0.53,0.84
INST_1_32,BAG_32,1,0.77,0.21,0.3,0.33,0.54,0.2,0.27,0.69,0.55,0.85
INST_0_33,BAG_33,1,0.22,0.96,0.23,0.92,0.9,0.67,0.83,0.2,0.96,0.88
INST_1_33,BAG_33,1,0.11,0.37,0.11,0.68,0.28,0.41,0.83,0.26,0.34,0.15
INST_0_34,BAG_34,1,0.56,0.35,0.98,0.14,0.75,0.98,0.66,0.72,0.65,0.86
INST_1_34,BAG_34,1,0.76,0.27,0.78,0.24,0.28,0.63,0.57,0.34,0.46,0.43
INST_0_35,BAG_35,1,0.23,0.54,0.08,0.33,0.72,0.48,0.75,0.98,0.81,0.26
INST_1_35,BAG_35,1,0.84,0.79,0.01,0.82,0.3,0.43,0.04,0.69,0.51,0.87
INST_0_36,BAG_36,1,0.54,0.23,0.36,0.2,0.49,0.28,0.97,0.17,0.82,0.22
INST_1_36,BAG_36,1,0.79,0.1,0.25,0.8,0.61,0.56,0.76,0.47,0.76,0.37
INST_0_37,BAG_37,1,0.19,0.36,0.35,0.02,0.38,0.82,0.34,0.92,0.4,0.66
INST_1_37,BAG_37,1,0.84,0.26,0.26,0.98,0.79,0.95,0.02,0.49,0.7,0.11
INST_0_38,BAG_38,1,0.4,0.05,0.54,0.34,0.92,0.55,0.75,0.87,0.64,0.45
INST_1_38,BAG_38,1,0.27,0.53,0.77,0.76,0.58,0.85,0.68,0.28,0.12,0.78
INST_0_39,BAG_39,1,0.37,0.81,0.54,0.56,0.6,0.47,1.0,0.61,0.24,0.75
INST_1_39,BAG_39,1,0.25,0.63,0.76,0.59,0.58,0.54,0.39,0.91,0.12,0.29
INST_0_40,BAG_40,1,0.22,0.4,0.96,0.11,0.36,0.31,0.29,0.23,0.07,0.34
INST_1_40,BAG_40,1,0.81,0.3,0.3,0.51,0.02,0.69,0.45,0.6,0.88,0.86
INST_0_41,BAG_41,1,0.23,0.22,0.19,0.85,0.73,0.72,0.81,0.33,0.85,0.89
INST_1_41,BAG_41,1,0.83,0.13,0.77,0.91,0.81,0.23,0.2,0.31,0.15,0.44
INST_0_42,BAG_42,1,0.22,0.29,0.19,0.78,0.43,0.35,0.37,0.1,0.45,0.74
INST_1_42,BAG_42,1,0.82,0.18,0.54,0.44,0.19,0.91,0.55,0.04,0.27,0.48
INST_0_43,BAG_43,1,0.54,0.55,0.21,0.41,0.87,0.91,0.94,0.06,0.78,0.27
INST_1_43,BAG_43,1,0.75,0.75,0.13,0.35,0.13,0.88,0.98,0.61,0.98,0.01
INST_0_44,BAG_44,1,0.22,0.23,0.2,0.11,0.17,0.12,0.46,0.39,0.74,0.49
INST_1_44,BAG_44,1,0.81,0.09,0.13,0.98,0.92,0.56,0.31,0.03,0.22,0.87
INST_0_45,BAG_45,1,0.54,0.36,0.42,0.99,0.95,0.26,0.46,0.16,0.76,0.22
INST_1_45,BAG_45,1,0.77,0.26,0.48,0.17,0.5,0.43,0.37,0.94,0.94,0.74
INST_0_46,BAG_46,1,0.38,0.35,0.54,0.35,0.2,0.78,0.03,0.88,0.44,0.72
INST_1_46,BAG_46,1,0.3,0.27,0.76,0.25,0.69,0.84,0.75,0.05,0.55,0.04
INST_0_47,BAG_47,1,0.56,0.56,0.82,0.53,0.8,0.77,0.98,0.17,0.15,0.87
INST_1_47,BAG_47,1,0.77,0.77,0.52,0.69,0.83,0.57,0.36,0.37,0.97,0.69
INST_0_48,BAG_48,1,0.54,0.35,0.38,0.87,0.14,0.08,0.5,1.0,0.28,0.66
INST_1_48,BAG_48,1,0.75,0.27,0.97,0.18,0.53,0.81,0.25,0.92,0.38,0.47
INST_0_49,BAG_49,1,0.36,0.22,0.2,0.24,0.94,0.07,0.43,0.13,0.69,0.76
INST_1_49,BAG_49,1,0.29,0.81,0.14,0.8,0.5,0.43,0.52,0.94,0.87,0.62
INST_0_50,BAG_50,1,0.56,0.2,0.23,0.38,0.26,0.1,0.01,0.8,0.34,0.33
INST_1_50,BAG_50,1,0.79,0.09,0.83,0.27,0.52,0.94,0.66,0.15,0.88,0.73
INST_0_51,BAG_51,1,0.21,0.29,0.04,0.84,0.23,0.81,0.01,0.97,0.8,0.5
INST_1_51,BAG_51,1,0.82,0.86,0.46,0.29,0.95,0.71,0.49,0.85,0.9,0.25
INST_0_52,BAG_52,1,0.21,0.21,0.6,0.35,0.48,0.66,0.61,0.38,0.5,0.85
INST_1_52,BAG_52,1,0.13,0.11,0.9,0.3,0.93,0.43,0.7,0.5,0.14,0.12
INST_0_53,BAG_53,1,0.54,0.94,0.4,0.54,0.76,0.61,0.16,0.65,0.14,0.75
INST_1_53,BAG_53,1,0.77,0.24,0.28,0.79,0.21,0.16,0.39,0.47,0.67,0.84
INST_0_54,BAG_54,1,0.2,0.22,0.45,0.25,0.06,0.06,0.96,0.42,0.66,0.61
INST_1_54,BAG_54,1,0.1,0.11,0.23,0.16,0.53,0.8,0.6,0.05,0.19,0.48
INST_0_55,BAG_55,1,0.39,0.31,0.23,0.98,0.91,0.74,0.77,1.0,0.57,0.48
INST_1_55,BAG_55,1,0.28,0.67,0.09,0.2,0.51,0.81,0.81,0.92,0.41,0.88
INST_0_56,BAG_56,1,0.35,0.36,0.4,0.54,0.8,0.29,0.22,0.14,0.59,0.93
INST_1_56,BAG_56,1,0.28,0.29,0.3,0.76,0.88,0.84,0.5,0.36,0.48,0.62
INST_0_57,BAG_57,1,0.2,0.22,0.56,0.39,0.53,0.74,0.55,0.56,0.44,0.97
INST_1_57,BAG_57,1,0.8,0.82,0.79,0.74,0.67,0.94,0.88,0.63,0.12,0.25
INST_0_58,BAG_58,1,0.36,0.21,0.5,0.91,0.44,0.43,0.29,0.96,0.06,0.78
INST_1_58,BAG_58,1,0.26,0.81,0.26,0.71,0.65,0.93,0.3,0.43,0.5,0.27
INST_0_59,BAG_59,1,0.4,0.21,0.35,0.22,0.59,0.48,0.81,0.78,0.54,0.24
INST_1_59,BAG_59,1,0.3,0.8,0.25,0.11,0.93,0.21,0.55,0.77,0.11,0.35
INST_0_60,BAG_60,1,0.2,0.2,0.35,0.35,0.6,0.5,0.57,0.95,0.16,0.65
INST_1_60,BAG_60,1,0.14,0.83,0.3,0.1,0.09,0.26,0.48,0.94,0.94,0.75
INST_0_61,BAG_61,1,0.36,0.54,0.8,0.19,0.65,0.34,0.67,0.88,0.5,1.0
INST_1_61,BAG_61,1,0.26,0.75,0.21,0.86,0.24,0.22,0.98,0.62,0.49,0.07
INST_0_62,BAG_62,1,0.54,0.42,0.38,0.19,0.92,0.98,0.69,0.48,0.05,0.42
INST_1_62,BAG_62,1,0.77,0.45,0.27,0.82,0.12,0.06,0.24,0.73,0.34,0.6
INST_0_63,BAG_63,1,0.39,0.23,0.36,0.16,1.0,0.29,0.7,0.95,0.85,0.16
INST_1_63,BAG_63,1,0.26,0.8,0.28,0.24,0.4,0.82,0.24,0.81,0.08,0.6
INST_0_64,BAG_64,1,0.55,0.13,0.07,0.56,0.45,0.83,0.66,0.58,0.28,0.23
INST_1_64,BAG_64,1,0.75,0.72,0.26,0.75,0.53,0.98,0.53,0.61,0.97,0.27
INST_0_65,BAG_65,1,0.23,0.23,0.08,0.06,1.0,0.42,0.11,0.04,0.27,0.18
INST_1_65,BAG_65,1,0.14,0.81,0.39,0.27,0.83,0.02,0.53,0.58,0.61,0.99
INST_0_66,BAG_66,1,0.54,0.22,0.46,0.39,0.5,0.27,0.66,0.3,0.6,0.66
INST_1_66,BAG_66,1,0.75,0.12,0.96,0.29,0.31,0.48,0.32,0.76,0.44,0.2
INST_0_67,BAG_67,1,0.19,0.39,0.14,0.61,0.06,0.56,0.94,0.76,0.28,0.88
INST_1_67,BAG_67,1,0.84,0.29,0.21,0.43,0.1,0.65,0.55,0.43,0.41,0.82
INST_0_68,BAG_68,1,0.19,0.56,0.47,0.89,0.17,0.04,0.28,0.33,0.03,0.57
INST_1_68,BAG_68,1,0.82,0.76,0.84,0.71,0.22,0.87,0.13,0.49,0.76,0.95
INST_0_69,BAG_69,1,0.22,0.91,0.52,0.89,0.31,0.7,0.23,0.84,0.15,0.51
INST_1_69,BAG_69,1,0.11,0.29,0.92,0.72,0.87,0.48,0.76,0.88,0.56,0.17
INST_0_70,BAG_70,1,0.36,0.56,0.36,0.94,0.47,0.79,0.6,0.32,0.76,0.81
INST_1_70,BAG_70,1,0.3,0.75,0.28,0.07,0.97,0.72,0.17,0.27,0.33,0.07
INST_0_71,BAG_71,1,0.55,0.4,0.2,0.54,0.84,0.81,0.84,0.01,0.51,0.07
INST_1_71,BAG_71,1,0.75,0.27,0.1,0.79,0.31,0.7,0.32,0.2,0.41,0.92
INST_0_72,BAG_72,1,0.23,0.54,0.76,0.23,0.05,0.69,0.93,0.01,0.08,0.82
INST_1_72,BAG_72,1,0.13,0.79,0.89,0.42,0.69,0.92,0.48,0.97,0.03,0.58
INST_0_73,BAG_73,1,0.37,0.24,0.76,0.23,0.02,0.87,0.49,0.55,0.96,0.35
INST_1_73,BAG_73,1,0.28,0.85,0.69,0.81,0.33,0.77,0.75,0.72,0.35,0.2
INST_0_74,BAG_74,1,0.19,0.39,0.21,0.04,0.38,0.09,0.91,0.8,0.79,0.39
INST_1_74,BAG_74,1,0.8,0.99,0.8,0.58,0.1,0.26,0.67,0.97,0.02,0.67
INST_0_75,BAG_75,1,0.39,0.05,0.36,0.31,0.92,0.35,0.76,0.78,0.97,0.68
INST_1_75,BAG_75,1,0.28,0.65,0.25,0.27,0.94,0.82,0.12,0.68,0.36,0.99
INST_0_76,BAG_76,1,0.23,0.55,0.54,0.23,0.13,0.86,0.34,0.82,0.92,0.11
INST_1_76,BAG_76,1,0.82,0.75,0.76,0.12,0.53,0.85,0.17,0.05,0.23,0.13
INST_0_77,BAG_77,1,0.21,0.54,0.37,0.84,0.03,0.71,0.94,0.47,0.42,0.38
INST_1_77,BAG_77,1,0.83,0.78,0.26,0.69,0.82,0.1,0.86,0.11,0.85,0.15
INST_0_78,BAG_78,1,0.54,0.2,0.8,0.81,0.48,0.04,0.6,0.1,0.06,0.18
INST_1_78,BAG_78,1,0.76,0.84,0.62,0.81,0.53,0.64,0.32,0.78,0.07,0.06
INST_0_79,BAG_79,1,0.19,0.22,0.19,0.55,0.53,0.47,1.0,0.46,0.69,0.5
INST_1_79,BAG_79,1,0.84,0.81,0.83,0.77,0.24,0.04,0.78,0.94,0.96,0.35
INST_0_80,BAG_80,1,0.2,0.36,0.23,0.27,0.5,0.32,0.19,0.97,0.52,0.33
INST_1_80,BAG_80,1,0.12,0.3,0.8,0.34,0.36,0.34,0.57,0.88,0.42,0.81
INST_0_81,BAG_81,1,0.54,0.55,0.2,0.83,0.64,0.43,0.71,0.38,0.92,0.39
INST_1_81,BAG_81,1,0.79,0.76,0.83,0.27,0.28,0.03,0.1,0.1,0.72,0.05
INST_0_82,BAG_82,1,0.23,0.19,0.21,0.6,0.79,0.81,0.2,0.87,0.36,0.85
INST_1_82,BAG_82,1,0.11,0.82,0.84,0.87,0.53,0.69,0.15,0.49,0.43,0.52
INST_0_83,BAG_83,1,0.35,0.27,0.2,0.21,0.44,0.35,0.49,0.1,0.93,0.18
INST_1_83,BAG_83,1,0.25,0.18,0.1,0.02,0.72,0.05,0.01,0.48,0.79,0.64
INST_0_84,BAG_84,1,0.56,0.36,0.04,0.73,0.86,0.3,0.47,0.74,0.33,0.37
INST_1_84,BAG_84,1,0.75,0.28,0.68,0.4,0.62,0.6,0.32,0.5,0.25,1.0
INST_0_85,BAG_85,1,0.22,0.21,0.74,0.61,0.23,0.76,0.9,0.41,0.68,0.03
INST_1_85,BAG_85,1,0.8,0.8,0.93,0.99,0.32,0.84,0.96,0.54,0.33,0.82
INST_0_86,BAG_86,1,0.55,0.13,0.02,0.58,0.3,0.81,0.4,0.95,0.76,0.31
INST_1_86,BAG_86,1,0.75,0.73,0.93,0.3,0.11,0.4,0.36,0.78,0.09,0.72
INST_0_87,BAG_87,1,0.2,0.4,0.88,0.3,0.53,0.09,0.36,0.04,0.9,0.91
INST_1_87,BAG_87,1,0.81,0.28,0.97,0.29,0.4,0.91,0.68,0.84,0.91,0.15
INST_0_88,BAG_88,1,0.54,0.54,0.81,0.39,0.76,0.05,0.16,0.77,0.78,0.13
INST_1_88,BAG_88,1,0.79,0.79,0.23,0.29,0.16,0.9,0.32,0.55,0.08,0.29
INST_0_89,BAG_89,1,0.19,0.2,0.22,0.17,0.27,0.02,0.71,0.78,0.94,0.8
INST_1_89,BAG_89,1,0.84,0.12,0.12,0.04,0.36,0.09,0.59,0.82,0.05,0.05
INST_0_90,BAG_90,1,0.56,0.54,0.2,0.23,0.42,0.01,0.6,0.28,0.2,0.79
INST_1_90,BAG_90,1,0.76,0.75,0.14,0.81,0.26,0.73,0.33,0.19,0.56,0.48
INST_0_91,BAG_91,1,0.55,0.54,0.61,0.86,0.26,0.39,0.79,0.62,0.8,0.03
INST_1_91,BAG_91,1,0.78,0.79,0.14,0.89,0.13,0.2,0.13,0.97,0.83,0.24
INST_0_92,BAG_92,1,0.21,0.56,0.38,0.2,0.48,0.94,0.13,0.93,0.99,0.08
INST_1_92,BAG_92,1,0.81,0.78,0.27,0.8,0.66,0.7,0.88,0.64,0.55,0.33
INST_0_93,BAG_93,1,0.22,0.2,0.75,0.54,0.56,0.29,0.85,0.75,0.96,0.28
INST_1_93,BAG_93,1,0.09,0.83,0.67,0.75,0.79,0.21,0.81,0.41,0.42,0.06
INST_0_94,BAG_94,1,0.2,0.75,0.2,0.23,0.42,0.29,0.76,0.35,0.39,0.04
INST_1_94,BAG_94,1,0.13,0.76,0.14,0.83,0.45,0.33,0.74,0.89,0.5,0.66
INST_0_95,BAG_95,1,0.37,0.93,0.54,0.78,0.57,0.75,0.55,0.37,0.23,0.04
INST_1_95,BAG_95,1,0.3,0.9,0.79,0.59,0.53,0.9,0.26,0.88,0.46,0.89
INST_0_96,BAG_96,1,0.22,0.55,0.2,0.99,0.38,1.0,0.02,0.82,0.67,0.46
INST_1_96,BAG_96,1,0.83,0.79,0.13,0.25,0.18,0.03,0.3,0.82,0.49,0.27
INST_0_97,BAG_97,1,0.21,0.21,0.04,0.35,0.63,0.91,0.37,0.71,0.88,0.56
INST_1_97,BAG_97,1,0.83,0.81,0.93,0.29,0.02,0.59,0.92,0.78,0.96,0.83
INST_0_98,BAG_98,1,0.38,0.2,0.43,0.76,0.74,0.29,0.58,0.84,0.26,0.71
INST_1_98,BAG_98,1,0.25,0.82,0.68,0.29,0.16,0.5,0.71,0.86,0.73,0.95
INST_0_99,BAG_99,1,0.21,0.31,0.54,0.2,0.62,0.82,0.91,0.88,0.46,0.8
INST_1_99,BAG_99,1,0.11,0.09,0.77,0.46,0.62,0.38,0.85,0.62,0.77,0.49
INST_0_100,BAG_100,1,0.23,0.22,0.55,0.22,0.8,0.46,0.73,0.64,0.33,0.27
INST_1_100,BAG_100,1,0.14,0.12,0.78,0.1,0.03,0.34,0.75,0.59,0.07,0.37
INST_0_101,BAG_101,1,0.21,0.22,0.02,0.39,0.58,0.01,0.65,0.61,0.44,0.56
INST_1_101,BAG_101,1,0.83,0.82,0.23,0.94,0.56,0.02,0.21,0.48,0.84,0.94
INST_0_102,BAG_102,1,0.23,0.2,0.21,0.22,0.39,0.73,0.96,0.59,0.29,0.25
INST_1_102,BAG_102,1,0.11,0.11,0.83,0.3,0.5,0.48,0.91,0.61,0.45,0.31
INST_0_103,BAG_103,1,0.2,0.2,0.54,0.58,0.05,0.83,0.97,0.11,0.62,0.98
INST_1_103,BAG_103,1,0.1,0.8,0.79,0.4,0.01,0.43,0.23,0.17,0.04,0.87
INST_0_104,BAG_104,1,0.2,0.19,0.21,0.21,0.34,0.64,0.06,0.88,0.83,0.66
INST_1_104,BAG_104,1,0.8,0.83,0.84,0.12,0.61,0.28,0.75,0.51,1.0,0.09
INST_0_105,BAG_105,1,0.54,0.6,0.79,0.94,0.59,0.53,0.08,0.46,0.06,0.56
INST_1_105,BAG_105,1,0.77,0.97,0.7,0.36,0.77,0.79,0.52,0.89,0.14,0.1
INST_0_106,BAG_106,1,0.22,0.21,0.61,0.01,0.15,0.36,0.39,0.28,0.39,0.04
INST_1_106,BAG_106,1,0.13,0.1,0.62,0.11,0.26,0.76,0.55,0.56,0.46,0.84
INST_0_107,BAG_107,1,0.39,0.36,0.2,0.14,0.84,0.53,0.79,0.72,0.19,0.45
INST_1_107,BAG_107,1,0.29,0.28,0.8,0.88,0.96,0.02,0.63,0.57,0.26,0.63
INST_0_108,BAG_108,1,0.55,0.56,0.54,0.68,0.64,0.59,0.87,0.4,0.09,0.9
INST_1_108,BAG_108,1,0.79,0.75,0.76,0.67,0.68,0.47,0.8,0.42,0.88,0.95
INST_0_109,BAG_109,1,0.54,0.2,0.54,0.98,0.35,0.82,0.3,0.58,0.96,0.12
INST_1_109,BAG_109,1,0.76,0.14,0.75,0.33,0.36,0.35,0.6,0.87,0.69,0.53
INST_0_110,BAG_110,1,0.55,0.2,0.21,0.55,0.91,0.25,0.72,0.66,0.12,0.98
INST_1_110,BAG_110,1,0.78,0.09,0.84,0.76,0.27,0.37,0.23,0.53,0.7,0.22
INST_0_111,BAG_111,1,0.21,0.56,0.26,0.09,0.36,0.81,0.06,0.63,0.2,0.28
INST_1_111,BAG_111,1,0.1,0.79,0.38,0.64,0.49,0.35,0.15,0.22,0.41,0.39
INST_0_112,BAG_112,1,0.35,0.35,0.23,0.58,0.89,0.13,0.28,0.13,0.24,0.63
INST_1_112,BAG_112,1,0.29,0.25,0.8,0.61,0.07,0.46,0.04,0.91,0.32,1.0
INST_0_113,BAG_113,1,0.2,0.57,0.9,0.61,0.14,0.96,0.85,0.31,0.31,0.53
INST_1_113,BAG_113,1,0.81,0.45,0.1,0.03,0.19,0.01,0.86,0.52,0.62,0.13
INST_0_114,BAG_114,1,0.19,0.61,0.55,0.18,0.06,0.66,0.31,0.52,0.31,0.87
INST_1_114,BAG_114,1,0.82,0.91,0.79,0.18,0.15,0.93,0.18,0.73,0.12,0.96
INST_0_115,BAG_115,1,0.55,0.22,0.54,0.77,0.02,0.26,0.52,0.02,0.48,0.77
INST_1_115,BAG_115,1,0.77,0.23,0.79,0.6,0.78,0.1,0.13,0.9,0.15,0.3
INST_0_116,BAG_116,1,0.35,0.23,0.56,0.18,0.75,0.25,0.04,0.6,0.98,0.47
INST_1_116,BAG_116,1,0.27,0.32,0.66,0.26,0.95,0.86,0.23,0.39,0.75,0.24
INST_0_117,BAG_117,1,0.54,0.81,0.42,0.57,0.87,0.83,0.8,0.99,0.05,0.43
INST_1_117,BAG_117,1,0.78,0.77,0.21,0.32,0.16,0.82,1.0,0.72,0.35,0.49
INST_0_118,BAG_118,1,0.19,0.2,0.21,0.42,0.9,0.46,0.12,0.08,0.25,0.85
INST_1_118,BAG_118,1,0.83,0.81,0.82,0.35,0.13,0.84,0.79,0.33,0.6,0.21
INST_0_119,BAG_119,1,0.19,0.4,0.51,0.79,0.38,0.46,0.37,0.81,0.16,0.78
INST_1_119,BAG_119,1,0.81,0.29,0.59,0.15,0.07,0.47,0.24,0.68,0.79,0.3
INST_0_120,BAG_120,1,0.56,0.86,0.19,0.54,0.06,0.78,0.54,0.71,0.45,0.87
INST_1_120,BAG_120,1,0.75,0.88,0.8,0.77,1.0,0.96,0.89,1.0,0.89,0.81
INST_0_121,BAG_121,1,0.22,0.12,0.45,0.22,0.3,0.56,0.51,0.39,0.63,1.0
INST_1_121,BAG_121,1,0.11,0.81,0.26,0.81,0.21,0.8,0.34,0.05,0.32,0.42
INST_0_122,BAG_122,1,0.23,0.55,0.37,0.43,0.82,0.7,0.53,0.68,0.79,0.26
INST_1_122,BAG_122,1,0.1,0.78,0.25,0.26,0.97,0.43,0.62,0.63,0.58,0.96
INST_0_123,BAG_123,1,0.22,0.36,0.35,0.9,0.23,0.6,0.16,0.66,0.49,0.92
INST_1_123,BAG_123,1,0.09,0.27,0.28,0.39,0.35,0.99,0.21,0.62,0.01,0.92
INST_0_124,BAG_124,1,0.56,0.32,0.89,0.45,0.43,0.17,0.41,0.23,0.09,0.68
INST_1_124,BAG_124,1,0.75,0.5,0.98,0.59,0.48,0.66,0.54,0.01,0.26,0.95
INST_0_125,BAG_125,1,0.55,0.4,0.21,0.78,0.16,0.22,1.0,0.46,0.52,0.28
INST_1_125,BAG_125,1,0.79,0.26,0.84,0.26,0.02,0.16,0.14,0.66,0.58,0.61
INST_0_126,BAG_126,1,0.4,0.35,0.5,0.2,0.61,0.04,0.79,0.28,0.63,0.06
INST_1_126,BAG_126,1,0.3,0.27,0.3,0.82,0.19,0.96,0.56,0.71,0.3,0.72
